Signe_FR;Signe_UE;ID_CATEGORIE_PRODUIT;Catégorie;ID_TYPE_PRODUIT;Classe_UE;SECTEUR;id_appellation;Appellation;id_denomination_geo;Dénomination;Produit;IdProduit;pro_etat;Lib_etat;CVI;Référence;Comité_National;Comité_Régional;Site_INAO;Délégation_Territoriale
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;942;Thézac-Perricard;2219;Thézac-Perricard;"Thézac-Perricard rouge";8860;2;Publié;3R473;;CNIGPVC;;Bordeaux;"5 Aquitaine - Poitou-Charentes"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;944;Haute-Marne;2221;Haute-Marne;"Haute-Marne blanc";7812;2;Publié;3B521;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;944;Haute-Marne;2221;Haute-Marne;"Haute-Marne rosé";8869;2;Publié;3S521;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;944;Haute-Marne;2221;Haute-Marne;"Haute-Marne rouge";8870;2;Publié;3R521;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;945;"Coteaux de Coiffy";2222;"Coteaux de Coiffy";"Coteaux de Coiffy blanc";7816;2;Publié;3B522;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;945;"Coteaux de Coiffy";2222;"Coteaux de Coiffy";"Coteaux de Coiffy rosé";8871;2;Publié;3S522;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;945;"Coteaux de Coiffy";2222;"Coteaux de Coiffy";"Coteaux de Coiffy rouge";8872;2;Publié;3R522;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;947;"Côtes de Meuse";2224;"Côtes de Meuse";"Côtes de Meuse blanc";8787;2;Publié;3B552;;CNIGPVC;;Colmar;"1 Nord-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;947;"Côtes de Meuse";2224;"Côtes de Meuse";"Côtes de Meuse rosé";8788;2;Publié;3S552;;CNIGPVC;;Colmar;"1 Nord-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;947;"Côtes de Meuse";2224;"Côtes de Meuse";"Côtes de Meuse rouge";8789;2;Publié;3R552;;CNIGPVC;;Colmar;"1 Nord-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;949;"Côtes de la Charité";2226;"Côtes de la Charité";"Côtes de la Charité  mousseux de qualité rosé";14486;2;Publié;3S582M;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;949;"Côtes de la Charité";2226;"Côtes de la Charité";"Côtes de la Charité blanc";14487;2;Publié;3B582;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;949;"Côtes de la Charité";2226;"Côtes de la Charité";"Côtes de la Charité rosé";14489;2;Publié;3S582;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;949;"Côtes de la Charité";2226;"Côtes de la Charité";"Côtes de la Charité rouge";14490;2;Publié;3R582;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;950;"Coteaux de Tannay";2227;"Coteaux de Tannay";"Coteaux de Tannay blanc";13496;2;Publié;3B583;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;950;"Coteaux de Tannay";2227;"Coteaux de Tannay";"Coteaux de Tannay rosé";13497;2;Publié;3S583;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;950;"Coteaux de Tannay";2227;"Coteaux de Tannay";"Coteaux de Tannay rouge";13498;2;Publié;3R583;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;951;Puy-de-Dôme;2228;Puy-de-Dôme;"Puy-de-Dôme blanc";7861;2;Publié;3B631;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;951;Puy-de-Dôme;2228;Puy-de-Dôme;"Puy-de-Dôme rosé";8445;2;Publié;3S631;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;951;Puy-de-Dôme;2228;Puy-de-Dôme;"Puy-de-Dôme rouge";8446;2;Publié;3R631;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes blanc";7830;2;Publié;3B664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales blanc";10664;2;Publié;3B661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales rancio blanc";10670;2;Publié;3B661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales rancio rosé";10671;2;Publié;3S661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales rancio rouge";10672;2;Publié;3R661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales rosé";10665;2;Publié;3S661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2471;"Côtes catalanes Pyrénées Orientales";"Côtes Catalanes Pyrénées Orientales rouge";10666;2;Publié;3R661;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes rancio blanc";10661;2;Publié;3B664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes rancio rosé";10662;2;Publié;3S664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes rancio rouge";10663;2;Publié;3R664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes rosé";8585;2;Publié;3S664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;956;"Côtes Catalanes";2233;"Côtes Catalanes";"Côtes Catalanes rouge";8586;2;Publié;3R664;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille blanc";7829;2;Publié;3B665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille rancio blanc";10589;2;Publié;3B665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille rancio rosé";10590;2;Publié;3S665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille rancio rouge";10591;2;Publié;3R665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille rosé";8587;2;Publié;3S665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;957;"Côte Vermeille";2234;"Côte Vermeille";"Côte Vermeille rouge";8588;2;Publié;3R665;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2236;Franche-Comté;"Franche-Comté blanc";7868;2;Publié;3B702;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2379;"Franche-Comté Buffard";"Franche-Comté Buffard blanc";10770;2;Publié;3B703;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2379;"Franche-Comté Buffard";"Franche-Comté Buffard rosé";10771;2;Publié;3S703;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2379;"Franche-Comté Buffard";"Franche-Comté Buffard rouge";10772;2;Publié;3R703;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2479;"Franche-Comté Coteaux de Champlitte";"Franche-Comté Coteaux de Champlitte blanc";10780;2;Publié;3B704;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2479;"Franche-Comté Coteaux de Champlitte";"Franche-Comté Coteaux de Champlitte rosé";10781;2;Publié;3S704;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2479;"Franche-Comté Coteaux de Champlitte";"Franche-Comté Coteaux de Champlitte rouge";10782;2;Publié;3R704;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2380;"Franche-Comté Doubs";"Franche-Comté Doubs blanc";10789;2;Publié;3B705;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2380;"Franche-Comté Doubs";"Franche-Comté Doubs rosé";10791;2;Publié;3S705;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2380;"Franche-Comté Doubs";"Franche-Comté Doubs rouge";10792;2;Publié;3R705;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2381;"Franche-Comté Gy";"Franche-Comté Gy blanc";10790;2;Publié;3B706;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2381;"Franche-Comté Gy";"Franche-Comté Gy rosé";10799;2;Publié;3S706;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2381;"Franche-Comté Gy";"Franche-Comté Gy rouge";10800;2;Publié;3R706;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2382;"Franche-Comté Haute-Saône";"Franche-Comté Haute-Saône blanc";10807;2;Publié;3B707;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2382;"Franche-Comté Haute-Saône";"Franche-Comté Haute-Saône rosé";10808;2;Publié;3S707;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2382;"Franche-Comté Haute-Saône";"Franche-Comté Haute-Saône rouge";10809;2;Publié;3R707;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2383;"Franche-Comté Hugier";"Franche-Comté Hugier blanc";10810;2;Publié;3B708;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2383;"Franche-Comté Hugier";"Franche-Comté Hugier rosé";10811;2;Publié;3S708;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2383;"Franche-Comté Hugier";"Franche-Comté Hugier rouge";10812;2;Publié;3R708;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2384;"Franche-Comté Motey-Besuche";"Franche-Comté Motey-Besuche blanc";10825;2;Publié;3B709;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2384;"Franche-Comté Motey-Besuche";"Franche-Comté Motey-Besuche rosé";10829;2;Publié;3S709;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2384;"Franche-Comté Motey-Besuche";"Franche-Comté Motey-Besuche rouge";10830;2;Publié;3R709;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2385;"Franche-Comté Offlanges";"Franche-Comté Offlanges blanc";10826;2;Publié;3B710;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2385;"Franche-Comté Offlanges";"Franche-Comté Offlanges mousseux de qualité blanc";10840;2;Publié;3B710M;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2385;"Franche-Comté Offlanges";"Franche-Comté Offlanges rosé";10837;2;Publié;3S710;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2385;"Franche-Comté Offlanges";"Franche-Comté Offlanges rouge";10838;2;Publié;3R710;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2236;Franche-Comté;"Franche-Comté rosé";8849;2;Publié;3S702;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2236;Franche-Comté;"Franche-Comté rouge";8850;2;Publié;3R702;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2386;"Franche-Comté Vuillafans";"Franche-Comté Vuillafans blanc";10827;2;Publié;3B712;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2386;"Franche-Comté Vuillafans";"Franche-Comté Vuillafans rosé";10846;2;Publié;3S712;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;959;Franche-Comté;2386;"Franche-Comté Vuillafans";"Franche-Comté Vuillafans rouge";10847;2;Publié;3R712;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;960;Saône-et-Loire;2237;Saône-et-Loire;"Saône-et-Loire blanc";7814;2;Publié;3B711;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;960;Saône-et-Loire;2237;Saône-et-Loire;"Saône-et-Loire rosé";8449;2;Publié;3S711;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;960;Saône-et-Loire;2237;Saône-et-Loire;"Saône-et-Loire rouge";8450;2;Publié;3R711;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2243;"Côtes du Tarn";"Côtes du Tarn blanc";7854;2;Publié;3B812;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2477;"Côtes du Tarn Cabanes";"Côtes du Tarn Cabanes blanc";10721;2;Publié;3B020;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2477;"Côtes du Tarn Cabanes";"Côtes du Tarn Cabanes rosé";10722;2;Publié;3S020;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2477;"Côtes du Tarn Cabanes";"Côtes du Tarn Cabanes rouge";10723;2;Publié;3R020;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2478;"Côtes du Tarn Cunac";"Côtes du Tarn Cunac blanc";10728;2;Publié;3B030;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2478;"Côtes du Tarn Cunac";"Côtes du Tarn Cunac rosé";10729;2;Publié;3S030;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2478;"Côtes du Tarn Cunac";"Côtes du Tarn Cunac rouge";10730;2;Publié;3R030;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2243;"Côtes du Tarn";"Côtes du Tarn rosé";8441;2;Publié;3S812;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;966;"Côtes du Tarn";2243;"Côtes du Tarn";"Côtes du Tarn rouge";8442;2;Publié;3R812;;CNIGPVC;;Gaillac;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2431;"Var Argens";"Var Argens blanc";15346;2;Publié;3B833;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2431;"Var Argens";"Var Argens rosé";15353;2;Publié;3S833;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2431;"Var Argens";"Var Argens rouge";15354;2;Publié;3R833;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2246;Var;"Var blanc";15355;2;Publié;3B831;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2432;"Var Coteaux du Verdon";"Var Coteaux du Verdon blanc";15356;2;Publié;3B835;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2432;"Var Coteaux du Verdon";"Var Coteaux du Verdon rosé";15378;2;Publié;3S835;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2432;"Var Coteaux du Verdon";"Var Coteaux du Verdon rouge";15377;2;Publié;3R835;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2246;Var;"Var rosé";15370;2;Publié;3S831;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2246;Var;"Var rouge";15369;2;Publié;3R831;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2433;"Var Sainte Baume";"Var Sainte Baume blanc";15368;2;Publié;3B836;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2433;"Var Sainte Baume";"Var Sainte Baume rosé";15380;2;Publié;3S836;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;969;Var;2433;"Var Sainte Baume";"Var Sainte Baume rouge";15381;2;Publié;3R836;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;970;"Mont Caume";2247;"Mont Caume";"Mont Caume blanc";7838;2;Publié;3B832;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;970;"Mont Caume";2247;"Mont Caume";"Mont Caume rosé";8589;2;Publié;3S832;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;970;"Mont Caume";2247;"Mont Caume";"Mont Caume rouge";8590;2;Publié;3R832;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;972;Maures;2249;Maures;"Maures blanc";7834;2;Publié;3B834;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;972;Maures;2249;Maures;"Maures rosé";8591;2;Publié;3S834;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;972;Maures;2249;Maures;"Maures rouge";8592;2;Publié;3R834;;CNIGPVC;;"La Valette du Var";"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2434;"Vaucluse Aigues";"Vaucluse Aigues blanc";11427;2;Publié;3B843;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2434;"Vaucluse Aigues";"Vaucluse Aigues rosé";11428;2;Publié;3S843;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2434;"Vaucluse Aigues";"Vaucluse Aigues rouge";11429;2;Publié;3R843;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2252;Vaucluse;"Vaucluse blanc";7832;2;Publié;3B841;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2435;"Vaucluse Principauté d'Orange";"Vaucluse Principauté d'Orange blanc";11433;2;Publié;3B842;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2435;"Vaucluse Principauté d'Orange";"Vaucluse Principauté d'Orange rosé";11434;2;Publié;3S842;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2435;"Vaucluse Principauté d'Orange";"Vaucluse Principauté d'Orange rouge";11435;2;Publié;3R842;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2252;Vaucluse;"Vaucluse rosé";8453;2;Publié;3S841;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;975;Vaucluse;2252;Vaucluse;"Vaucluse rouge";8454;2;Publié;3R841;;CNIGPVC;;Avignon;"3 Sud-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;980;Haute-Vienne;2257;Haute-Vienne;"Haute-Vienne blanc";8830;2;Publié;3B871;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;980;Haute-Vienne;2257;Haute-Vienne;"Haute-Vienne rosé";8831;2;Publié;3S871;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;980;Haute-Vienne;2257;Haute-Vienne;"Haute-Vienne rouge";8832;2;Publié;3R871;;CNIGPVC;;Angers;"7 Val de Loire"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;981;Yonne;2258;Yonne;"Yonne blanc";7815;2;Publié;3B891;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;981;Yonne;2258;Yonne;"Yonne rosé";8447;2;Publié;3S891;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;981;Yonne;2258;Yonne;"Yonne rouge";8448;2;Publié;3R891;;CNIGPVC;;Dijon;"2 Centre-Est"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;985;"Haute Vallée de l'Aude";2262;"Haute Vallée de l'Aude";"Haute Vallée de l'Aude blanc";7856;2;Publié;3B916;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;985;"Haute Vallée de l'Aude";2262;"Haute Vallée de l'Aude";"Haute Vallée de l'Aude rosé";8428;2;Publié;3S916;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;985;"Haute Vallée de l'Aude";2262;"Haute Vallée de l'Aude";"Haute Vallée de l'Aude rouge";8429;2;Publié;3R916;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;991;"Vallée du Paradis";2268;"Vallée du Paradis";"Vallée du Paradis blanc";7864;2;Publié;3B925;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;991;"Vallée du Paradis";2268;"Vallée du Paradis";"Vallée du Paradis gris";11389;2;Publié;3S925;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;991;"Vallée du Paradis";2268;"Vallée du Paradis";"Vallée du Paradis gris de gris";11390;2;Publié;3S925;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;991;"Vallée du Paradis";2268;"Vallée du Paradis";"Vallée du Paradis rosé";8434;2;Publié;3S925;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;991;"Vallée du Paradis";2268;"Vallée du Paradis";"Vallée du Paradis rouge";8435;2;Publié;3R925;;CNIGPVC;;Narbonne;"4 Occitanie"
;"IGP -";1;"Vin tranquille";2;Vins;VITICOLE;993;"Coteaux d'Ensérune";2270;"Coteaux d'Ensérune";"Coteaux d'Ensérune blanc";7817;2;Publié;3B943;;CNIGPVC;;Montpellier;"4 Occitanie"
